LOAN_ID,CIF_NO,PRODUCTFLAG,BRANCH_ID,EMPID,STATUS,DISBURSAL_DATE,EMI_END_DATE,AMOUNT_FIN,RATE_OF_INTEREST,DPD,EMI_OVERDUE,PRINCIPAL_OUTSTANDING
906071,703792,EL,2,2108,CLOSED,2025-07-17,2028-08-17,1302200.0,9.1,0,0,0.0
906072,703793,HL,15,2073,CLOSED,2022-11-14,2026-03-14,7381600.0,10.01,0,0,0.0
906073,703794,EL,15,2012,ACTIVE,2021-07-17,2026-07-17,1017400.0,9.66,8,2,42381.42
906074,703794,TWL,7,2112,ACTIVE,2020-10-14,2022-05-14,89300.0,12.87,365,12,58485.47
906075,703795,MFI,16,2037,ACTIVE,2020-01-01,2020-12-01,20800.0,23.85,333,11,20800.0
906076,703795,MFI,18,2077,ACTIVE,2025-11-03,2026-06-03,85300.0,23.75,42,1,12913.73
906077,703796,BL,19,2116,CLOSED,2024-04-02,2025-07-02,1689500.0,17.51,0,0,0.0
906078,703797,PL,5,2102,CLOSED,2025-05-21,2026-10-21,787200.0,15.02,0,0,0.0
906079,703798,CL,13,2029,ACTIVE,2021-02-12,2022-01-12,205200.0,15.59,36,2,39508.3
906080,703798,PL,13,2054,CLOSED,2023-01-10,2024-05-10,1399400.0,17.0,0,0,0.0
906081,703798,MFI,13,2094,CLOSED,2023-03-22,2024-02-22,24500.0,22.11,0,0,0.0
906082,703799,AL,19,2116,ACTIVE,2024-04-21,2026-07-21,287200.0,12.22,311,10,115625.8
906083,703799,CL,20,2065,CLOSED,2024-08-24,2025-09-24,440900.0,16.84,0,0,0.0
906084,703800,CL,10,2095,ACTIVE,2024-10-19,2026-01-19,228400.0,14.34,42,1,16525.19
906085,703801,AL,11,2039,ACTIVE,2019-03-25,2022-03-25,2466600.0,11.29,33,1,80336.65
906086,703801,GL,23,2041,CLOSED,2020-07-18,2021-01-18,22600.0,9.07,0,0,0.0
906087,703801,GL,11,2048,ACTIVE,2022-08-31,2023-05-31,1155200.0,9.01,10,2,263473.52
906088,703802,MFI,6,2042,CLOSED,2018-08-24,2019-05-24,66000.0,19.05,0,0,0.0
906089,703803,AL,13,2029,ACTIVE,2022-06-20,2024-04-20,702700.0,11.55,234,7,239841.35
906090,703804,EL,11,2075,ACTIVE,2024-07-21,2028-02-21,2928600.0,10.12,30,1,80802.87
906091,703805,PL,18,2120,ACTIVE,2023-02-07,2025-02-07,50600.0,17.06,3,1,2468.15
906092,703806,AL,14,2050,ACTIVE,2020-11-08,2023-08-08,1005400.0,10.73,39,1,35004.41
906093,703807,EL,22,2019,CLOSED,2024-05-13,2027-08-13,2060100.0,10.96,0,0,0.0
906094,703807,MFI,21,2008,CLOSED,2021-10-25,2022-08-25,94400.0,22.75,0,0,0.0
906095,703808,GL,3,2110,ACTIVE,2025-09-28,2026-08-28,1036400.0,10.17,53,1,98243.94
906096,703808,AL,4,2025,CLOSED,2025-09-10,2028-01-10,267700.0,12.43,0,0,0.0
906097,703809,EL,14,2050,CLOSED,2018-01-25,2022-11-25,1743300.0,8.85,0,0,0.0
906098,703809,GL,14,2050,CLOSED,2021-05-27,2022-04-27,1090800.0,8.08,0,0,0.0
906099,703810,GL,11,2039,CLOSED,2018-07-07,2019-06-07,808600.0,8.34,0,0,0.0
906100,703810,GL,11,2048,ACTIVE,2019-02-23,2020-02-23,856300.0,8.38,37,1,74121.11
906101,703811,HL,24,2063,CLOSED,2018-01-20,2022-06-20,841000.0,9.86,0,0,0.0
906102,703811,TWL,24,2016,ACTIVE,2023-09-20,2025-05-20,68900.0,13.21,365,12,43135.46
906103,703812,TWL,22,2093,ACTIVE,2024-11-02,2026-03-02,78600.0,13.79,71,2,10628.54
906104,703813,GL,11,2075,CLOSED,2025-06-21,2025-12-21,1038900.0,8.61,0,0,0.0
906105,703814,PL,8,2070,CLOSED,2022-07-28,2024-01-28,621900.0,15.32,0,0,0.0
906106,703815,GL,19,2111,CLOSED,2018-08-08,2019-07-08,1089000.0,8.98,0,0,0.0
906107,703815,GL,5,2014,CLOSED,2023-04-01,2023-10-01,195300.0,9.36,0,0,0.0
906108,703815,PL,20,2080,CLOSED,2022-05-09,2023-12-09,498800.0,16.88,0,0,0.0
906109,703816,PL,2,2118,ACTIVE,2020-08-05,2021-08-05,573100.0,16.58,72,2,102187.88
906110,703817,MFI,15,2015,ACTIVE,2022-05-20,2023-04-20,5200.0,20.38,42,1,513.53
906111,703817,EL,16,2078,CLOSED,2020-11-14,2023-07-14,1569700.0,9.42,0,0,0.0
906112,703818,PL,3,2110,CLOSED,2020-04-18,2021-09-18,1348200.0,16.8,0,0,0.0
906113,703819,PL,9,2001,CLOSED,2024-11-22,2026-08-22,714600.0,16.48,0,0,0.0
906114,703820,GL,21,2113,CLOSED,2025-12-16,2026-10-16,589800.0,9.54,0,0,0.0
906115,703821,PL,17,2058,ACTIVE,2025-08-10,2027-07-10,404600.0,16.43,37,2,40418.89
906116,703821,MFI,22,2019,CLOSED,2022-08-19,2023-06-19,76600.0,21.72,0,0,0.0
906117,703822,GL,17,2058,ACTIVE,2024-06-10,2025-06-10,262500.0,9.88,43,1,22874.94
906118,703822,BL,15,2012,ACTIVE,2022-05-10,2027-01-10,457100.0,18.82,154,5,58827.95
906119,703823,AL,14,2050,CLOSED,2023-03-21,2024-10-21,2445700.0,11.6,0,0,0.0
906120,703824,TWL,23,2069,ACTIVE,2020-07-25,2022-03-25,30400.0,12.34,320,10,15976.86
906121,703825,MFI,19,2002,ACTIVE,2022-11-29,2023-05-29,5500.0,19.82,16,3,2817.56
906122,703825,EL,20,2080,ACTIVE,2019-02-09,2021-10-09,1005500.0,9.33,27,1,35339.28
906123,703826,PL,17,2028,CLOSED,2023-08-23,2024-11-23,332200.0,16.03,0,0,0.0
906124,703826,PL,15,2074,ACTIVE,2023-07-04,2025-02-04,788600.0,16.33,2,2,92864.57
906125,703827,TWL,18,2103,CLOSED,2024-12-03,2026-12-03,177400.0,17.62,0,0,0.0
906126,703828,BL,22,2019,CLOSED,2025-11-29,2027-06-29,3756700.0,18.94,0,0,0.0
906127,703828,CL,10,2095,CLOSED,2025-09-21,2026-09-21,197500.0,16.85,0,0,0.0
906128,703828,MFI,1,2032,CLOSED,2025-07-11,2026-03-11,67500.0,23.15,0,0,0.0
906129,703829,BL,19,2111,ACTIVE,2022-11-27,2025-12-27,827600.0,16.79,344,11,291815.85
906130,703830,CL,23,2041,ACTIVE,2020-06-22,2021-11-22,333900.0,12.74,31,1,21344.11
906131,703831,LAP,15,2073,ACTIVE,2025-10-15,2030-03-15,8577200.0,10.47,4,2,400388.75
906132,703832,EL,17,2060,CLOSED,2025-03-03,2030-03-03,192800.0,10.3,0,0,0.0
906133,703832,PL,11,2064,CLOSED,2021-10-02,2023-10-02,992200.0,16.47,0,0,0.0
906134,703833,TWL,21,2113,CLOSED,2021-06-06,2022-11-06,174700.0,13.77,0,0,0.0
906135,703834,MFI,13,2054,CLOSED,2024-09-04,2025-03-04,24900.0,21.56,0,0,0.0
906136,703835,PL,8,2070,ACTIVE,2024-02-21,2025-09-21,511800.0,12.64,47,1,29552.04
906137,703835,PL,1,2020,CLOSED,2024-12-17,2026-03-17,573900.0,12.16,0,0,0.0
906138,703836,MFI,18,2103,CLOSED,2025-11-15,2026-06-15,9300.0,20.48,0,0,0.0
906139,703837,EL,17,2055,CLOSED,2023-08-12,2025-11-12,1651100.0,10.71,0,0,0.0
906140,703837,PL,1,2020,ACTIVE,2024-02-14,2025-09-14,85900.0,18.09,6,2,10234.31
906141,703837,TWL,2,2118,ACTIVE,2024-02-09,2025-10-09,86000.0,14.35,40,1,4802.79
906142,703838,TWL,14,2043,ACTIVE,2020-06-08,2022-05-08,41100.0,15.0,261,8,15644.77
906143,703839,EL,8,2114,ACTIVE,2022-10-22,2026-06-22,1259600.0,9.22,271,9,293244.08
906144,703840,AL,25,2061,CLOSED,2023-01-20,2024-08-20,1268700.0,10.05,0,0,0.0
906145,703840,TWL,25,2011,CLOSED,2023-04-15,2024-12-15,47100.0,12.14,0,0,0.0
906146,703840,PL,25,2061,ACTIVE,2025-07-03,2026-08-03,813500.0,14.38,33,2,133497.79
906147,703840,GL,15,2012,CLOSED,2025-12-29,2026-10-29,1864100.0,8.48,0,0,0.0
906148,703841,CL,14,2082,CLOSED,2023-10-21,2024-06-21,28700.0,17.85,0,0,0.0
906149,703841,MFI,14,2082,CLOSED,2020-11-14,2021-09-14,17500.0,23.34,0,0,0.0
906150,703842,AL,17,2028,CLOSED,2021-02-12,2024-03-12,277900.0,11.27,0,0,0.0
906151,703842,BL,18,2098,ACTIVE,2025-05-18,2026-08-18,2193000.0,18.01,26,3,478651.32
906152,703842,GL,17,2055,ACTIVE,2023-06-20,2024-06-20,143400.0,9.15,11,1,12455.55
906153,703843,PL,1,2049,ACTIVE,2024-05-29,2025-08-29,422900.0,13.64,25,1,30478.19
906154,703843,MFI,3,2067,CLOSED,2022-05-09,2023-01-09,67000.0,20.0,0,0,0.0
906155,703844,CL,5,2035,CLOSED,2025-10-25,2026-12-25,477900.0,13.76,0,0,0.0
906156,703844,GL,17,2055,CLOSED,2024-11-21,2025-06-21,163700.0,8.35,0,0,0.0
906157,703845,MFI,15,2073,CLOSED,2021-03-18,2021-09-18,62500.0,22.4,0,0,0.0
906158,703845,CL,18,2098,CLOSED,2020-04-05,2021-02-05,53100.0,16.63,0,0,0.0
906159,703846,TWL,8,2070,CLOSED,2025-06-21,2027-05-21,32000.0,13.3,0,0,0.0
906160,703847,AL,10,2095,CLOSED,2021-05-01,2023-10-01,1390000.0,12.0,0,0,0.0
906161,703848,GL,12,2086,CLOSED,2023-07-22,2024-03-22,1625400.0,8.19,0,0,0.0
906162,703849,CL,9,2057,ACTIVE,2021-10-20,2022-05-20,15100.0,14.54,6,1,2235.86
906163,703849,LAP,9,2057,ACTIVE,2024-08-16,2031-01-16,6139500.0,10.89,175,5,540968.54
906164,703850,PL,7,2087,ACTIVE,2025-03-28,2027-01-28,880800.0,18.4,36,1,46754.5
906165,703850,PL,14,2050,ACTIVE,2021-10-13,2022-10-13,54200.0,18.17,32,2,9725.44
906166,703851,PL,13,2054,CLOSED,2025-03-19,2027-02-19,178000.0,16.55,0,0,0.0
906167,703851,GL,12,2072,ACTIVE,2024-08-01,2025-05-01,1839400.0,9.12,2,2,419654.95
906168,703852,PL,4,2091,CLOSED,2019-07-19,2020-09-19,1231200.0,14.71,0,0,0.0
906169,703853,LAP,14,2043,CLOSED,2023-03-18,2028-10-18,13526300.0,10.82,0,0,0.0
906170,703854,AL,10,2045,CLOSED,2024-11-06,2028-02-06,1291300.0,11.76,0,0,0.0
906171,703855,LAP,23,2023,CLOSED,2023-02-11,2025-09-11,806300.0,9.0,0,0,0.0
906172,703855,AL,7,2018,CLOSED,2021-01-20,2024-02-20,726300.0,9.1,0,0,0.0
906173,703856,PL,18,2077,CLOSED,2019-11-03,2021-03-03,371500.0,15.79,0,0,0.0
906174,703857,TWL,24,2047,ACTIVE,2021-12-23,2023-06-23,133100.0,15.06,84,2,16306.74
906175,703858,EL,25,2068,CLOSED,2025-09-24,2029-09-24,1877800.0,10.33,0,0,0.0
906176,703858,PL,17,2051,ACTIVE,2023-10-28,2025-07-28,414100.0,16.55,128,4,88321.85
906177,703859,GL,20,2056,CLOSED,2021-11-25,2022-08-25,249600.0,11.1,0,0,0.0
906178,703860,AL,15,2015,ACTIVE,2025-05-18,2028-09-18,105100.0,11.68,312,10,30206.46
906179,703861,GL,12,2017,CLOSED,2024-04-20,2024-11-20,884900.0,8.86,0,0,0.0
906180,703862,CL,6,2042,CLOSED,2022-06-24,2023-08-24,48900.0,12.32,0,0,0.0
906181,703862,GL,6,2053,CLOSED,2025-08-08,2026-03-08,610300.0,7.0,0,0,0.0
906182,703863,CL,18,2098,ACTIVE,2021-06-13,2022-09-13,363900.0,15.05,43,1,26433.32
906183,703863,EL,17,2028,CLOSED,2024-07-04,2027-06-04,710700.0,9.81,0,0,0.0
906184,703864,EL,12,2086,CLOSED,2022-05-30,2024-10-30,457000.0,9.76,0,0,0.0
906185,703865,GL,19,2116,CLOSED,2023-10-30,2024-04-30,1096400.0,8.08,0,0,0.0
906186,703865,CL,12,2072,ACTIVE,2024-07-04,2025-07-04,127400.0,14.06,145,4,44460.01
906187,703866,GL,5,2099,CLOSED,2019-03-03,2019-12-03,18100.0,10.03,0,0,0.0
906188,703866,HL,6,2053,CLOSED,2025-09-24,2031-04-24,2957200.0,10.58,0,0,0.0
906189,703866,EL,5,2102,CLOSED,2020-12-08,2023-04-08,2518200.0,10.89,0,0,0.0
906190,703866,EL,8,2070,CLOSED,2025-01-23,2029-03-23,398400.0,10.93,0,0,0.0
906191,703867,MFI,10,2095,ACTIVE,2022-06-10,2023-03-10,9900.0,20.61,181,6,6767.08
906192,703868,AL,2,2118,CLOSED,2024-07-08,2026-12-08,2980900.0,11.2,0,0,0.0
906193,703869,GL,22,2022,CLOSED,2024-08-08,2025-02-08,1349200.0,8.09,0,0,0.0
906194,703869,CL,13,2094,CLOSED,2024-12-06,2026-03-06,416400.0,13.32,0,0,0.0
906195,703870,PL,3,2052,CLOSED,2022-06-20,2023-08-20,1288900.0,15.15,0,0,0.0
906196,703870,GL,1,2004,CLOSED,2021-05-31,2021-12-31,949900.0,8.24,0,0,0.0
906197,703871,EL,16,2024,ACTIVE,2021-04-07,2023-12-07,698100.0,8.6,355,11,258161.56
906198,703871,PL,17,2060,CLOSED,2025-01-20,2026-04-20,788700.0,12.6,0,0,0.0
906199,703872,LAP,12,2096,ACTIVE,2024-11-07,2031-06-07,12795600.0,12.59,121,4,931685.96
906200,703872,BL,9,2001,CLOSED,2020-05-23,2023-12-23,4306200.0,18.81,0,0,0.0
906201,703872,GL,10,2045,ACTIVE,2024-05-15,2025-04-15,100100.0,9.94,224,7,64746.45
906202,703872,MFI,9,2046,CLOSED,2023-10-17,2024-10-17,49600.0,22.96,0,0,0.0
906203,703873,LAP,20,2031,CLOSED,2025-10-15,2032-08-15,2063800.0,10.59,0,0,0.0
906204,703874,GL,12,2017,CLOSED,2024-04-12,2024-12-12,761500.0,9.79,0,0,0.0
906205,703875,GL,3,2110,CLOSED,2019-04-24,2020-02-24,10100.0,9.26,0,0,0.0
906206,703875,TWL,1,2049,CLOSED,2023-06-21,2024-09-21,207000.0,13.33,0,0,0.0
906207,703876,CL,2,2062,ACTIVE,2025-02-03,2026-05-03,20300.0,15.62,55,1,1479.26
906208,703876,EL,4,2115,CLOSED,2024-04-23,2028-02-23,86300.0,10.04,0,0,0.0
906209,703877,PL,7,2087,CLOSED,2020-04-13,2022-02-13,205200.0,16.59,0,0,0.0
906210,703877,TWL,23,2023,ACTIVE,2023-01-21,2024-01-21,249700.0,13.67,27,2,44008.76
906211,703878,BL,9,2057,ACTIVE,2025-09-16,2026-10-16,2890000.0,16.68,319,10,2268346.24
906212,703878,MFI,5,2003,CLOSED,2020-01-31,2020-08-31,61600.0,20.6,0,0,0.0
906213,703878,EL,10,2045,ACTIVE,2021-05-14,2024-08-14,1633200.0,9.48,316,10,467667.12
906214,703879,BL,12,2072,ACTIVE,2024-09-29,2027-11-29,1605600.0,17.28,14,1,54375.11
906215,703880,AL,18,2077,ACTIVE,2021-06-02,2023-05-02,116500.0,11.25,98,3,16650.44
906216,703881,MFI,3,2084,CLOSED,2025-12-23,2026-10-23,43700.0,19.28,0,0,0.0
906217,703882,LAP,21,2088,CLOSED,2019-11-14,2025-12-14,2174100.0,9.89,0,0,0.0
906218,703882,TWL,24,2047,CLOSED,2022-10-04,2023-12-04,118500.0,11.12,0,0,0.0
906219,703883,BL,3,2084,CLOSED,2025-06-26,2026-10-26,162700.0,17.2,0,0,0.0
906220,703884,CL,12,2096,ACTIVE,2023-08-09,2024-03-09,476800.0,16.15,224,7,476800.0
906221,703885,EL,12,2096,ACTIVE,2024-10-11,2028-05-11,1088100.0,10.34,41,1,30129.4
906222,703886,LAP,1,2020,CLOSED,2021-08-26,2026-04-26,2120200.0,12.26,0,0,0.0
906223,703887,BL,3,2067,CLOSED,2022-01-07,2025-11-07,4511400.0,18.1,0,0,0.0
906224,703888,MFI,8,2070,ACTIVE,2021-03-11,2021-12-11,73700.0,22.37,287,9,73700.0
906225,703889,GL,6,2042,ACTIVE,2020-12-11,2021-11-11,562900.0,8.64,20,1,53028.02
906226,703890,GL,19,2109,CLOSED,2020-04-25,2021-02-25,909000.0,8.66,0,0,0.0
906227,703890,GL,20,2080,ACTIVE,2019-11-11,2020-11-11,707600.0,8.66,36,1,61326.58
906228,703891,PL,13,2054,ACTIVE,2025-11-30,2027-03-30,548300.0,15.32,248,8,288049.39
906229,703892,EL,11,2048,CLOSED,2022-11-26,2026-08-26,1167500.0,10.67,0,0,0.0
906230,703893,GL,23,2005,CLOSED,2020-03-20,2020-11-20,360300.0,8.76,0,0,0.0
906231,703893,PL,23,2023,CLOSED,2024-04-16,2025-06-16,109400.0,15.37,0,0,0.0
906232,703894,AL,20,2031,CLOSED,2019-05-21,2023-04-21,162000.0,9.18,0,0,0.0
906233,703894,TWL,6,2092,CLOSED,2021-11-20,2023-06-20,217200.0,10.45,0,0,0.0
906234,703894,CL,17,2060,ACTIVE,2021-08-17,2023-02-17,51700.0,12.61,35,1,3134.5
906235,703895,CL,16,2037,ACTIVE,2024-02-27,2025-02-27,68300.0,14.66,50,1,6079.42
906236,703896,MFI,7,2010,ACTIVE,2023-06-29,2024-01-29,64600.0,21.34,222,7,64600.0
906237,703897,AL,2,2118,CLOSED,2020-09-18,2022-10-18,392500.0,9.21,0,0,0.0
906238,703897,EL,3,2084,CLOSED,2019-01-17,2023-07-17,1749200.0,8.07,0,0,0.0
906239,703898,GL,15,2073,CLOSED,2023-08-15,2024-04-15,711500.0,8.62,0,0,0.0
906240,703898,PL,17,2060,CLOSED,2018-07-05,2020-01-05,78600.0,15.2,0,0,0.0
906241,703898,MFI,23,2069,CLOSED,2019-08-17,2020-02-17,88500.0,20.63,0,0,0.0
906242,703899,AL,11,2048,CLOSED,2022-06-16,2026-02-16,318900.0,11.61,0,0,0.0
906243,703899,PL,11,2030,CLOSED,2020-06-17,2021-09-17,1285900.0,17.09,0,0,0.0
906244,703900,AL,21,2088,CLOSED,2022-03-18,2024-12-18,2190400.0,10.03,0,0,0.0
906245,703901,CL,17,2055,ACTIVE,2020-07-05,2021-08-05,17600.0,15.77,37,1,1462.42
906246,703902,BL,16,2024,ACTIVE,2022-04-09,2026-11-09,2319800.0,17.46,142,4,237584.89
906247,703903,CL,8,2070,CLOSED,2025-01-25,2026-07-25,404400.0,13.88,0,0,0.0
906248,703904,PL,1,2004,CLOSED,2023-06-11,2025-02-11,646000.0,17.4,0,0,0.0
906249,703904,LAP,1,2049,CLOSED,2018-11-06,2023-03-06,5728000.0,11.7,0,0,0.0
906250,703905,BL,8,2038,CLOSED,2019-07-27,2022-03-27,687200.0,18.8,0,0,0.0
906251,703906,EL,22,2022,CLOSED,2025-08-30,2029-07-30,55300.0,9.36,0,0,0.0
906252,703907,MFI,12,2033,CLOSED,2020-01-16,2020-09-16,54200.0,19.84,0,0,0.0
906253,703907,PL,9,2006,ACTIVE,2025-11-26,2027-08-26,1314000.0,14.37,54,1,70298.53
906254,703908,AL,10,2071,CLOSED,2024-05-16,2026-04-16,1584300.0,11.66,0,0,0.0
906255,703909,LAP,10,2095,CLOSED,2024-04-18,2026-09-18,9159700.0,11.74,0,0,0.0
906256,703910,GL,23,2005,CLOSED,2020-08-29,2021-02-28,851400.0,8.03,0,0,0.0
906257,703911,BL,1,2020,CLOSED,2024-07-27,2026-10-27,2461400.0,16.75,0,0,0.0
906258,703912,HL,6,2092,ACTIVE,2018-03-12,2023-12-12,2719900.0,8.88,54,1,50106.95
906259,703912,PL,22,2019,CLOSED,2018-12-18,2020-09-18,962300.0,14.37,0,0,0.0
906260,703913,BL,24,2089,CLOSED,2021-02-20,2023-09-20,4663100.0,16.94,0,0,0.0
906261,703913,PL,24,2016,CLOSED,2023-12-19,2025-05-19,603400.0,16.13,0,0,0.0
906262,703914,PL,9,2001,CLOSED,2025-03-10,2026-11-10,1175400.0,17.32,0,0,0.0
906263,703915,MFI,20,2065,CLOSED,2025-10-29,2026-05-29,5700.0,21.86,0,0,0.0
906264,703915,MFI,20,2065,ACTIVE,2025-01-07,2025-12-07,74700.0,21.88,19,1,7420.89
906265,703916,GL,7,2112,ACTIVE,2025-08-31,2026-04-30,1992900.0,9.85,7,2,510509.48
906266,703917,EL,13,2007,CLOSED,2024-07-07,2027-08-07,1063800.0,10.02,0,0,0.0
906267,703918,EL,1,2049,ACTIVE,2022-11-13,2025-04-13,975800.0,9.63,309,10,362313.04
906268,703919,PL,22,2019,CLOSED,2021-08-02,2023-03-02,350000.0,18.55,0,0,0.0
906269,703919,AL,21,2008,ACTIVE,2021-10-08,2024-10-08,1814300.0,12.27,55,1,59882.66
906270,703920,AL,24,2047,ACTIVE,2018-08-14,2022-01-14,2312900.0,13.14,25,1,69561.18
906271,703921,AL,18,2103,CLOSED,2025-04-14,2027-10-14,373100.0,12.2,0,0,0.0
906272,703921,PL,17,2058,ACTIVE,2025-11-04,2027-02-04,456400.0,19.78,92,3,100446.08
906273,703921,PL,16,2027,CLOSED,2025-09-04,2027-08-04,1039000.0,19.63,0,0,0.0
906274,703922,AL,25,2011,ACTIVE,2019-11-04,2022-10-04,436400.0,10.77,24,1,14454.96
906275,703923,TWL,17,2058,CLOSED,2025-09-13,2026-09-13,245000.0,12.36,0,0,0.0
906276,703924,BL,20,2056,CLOSED,2023-09-10,2027-06-10,101400.0,17.6,0,0,0.0
906277,703924,TWL,19,2111,CLOSED,2023-04-02,2024-12-02,229900.0,13.94,0,0,0.0
906278,703925,TWL,5,2014,CLOSED,2025-09-29,2026-11-29,256800.0,13.13,0,0,0.0
906279,703926,PL,11,2030,CLOSED,2025-09-04,2027-09-04,1261700.0,18.28,0,0,0.0
906280,703926,AL,11,2039,ACTIVE,2019-11-14,2023-03-14,1766500.0,11.88,47,1,53171.32
906281,703927,AL,1,2004,ACTIVE,2023-11-18,2025-03-18,339500.0,11.8,262,8,176390.83
906282,703927,MFI,24,2089,ACTIVE,2024-01-12,2024-10-12,12800.0,22.66,40,1,1530.94
906283,703928,AL,17,2055,ACTIVE,2025-05-27,2026-10-27,505100.0,10.68,47,1,31864.3
906284,703928,AL,13,2029,CLOSED,2024-03-21,2026-08-21,1709900.0,10.51,0,0,0.0
906285,703928,CL,12,2096,ACTIVE,2022-06-15,2023-06-15,103100.0,14.88,39,1,9185.89
906286,703929,MFI,14,2082,ACTIVE,2024-02-02,2024-10-02,96500.0,21.36,22,1,12820.39
906287,703930,GL,7,2018,CLOSED,2018-12-23,2019-10-23,1214300.0,9.11,0,0,0.0
906288,703930,PL,19,2111,CLOSED,2020-02-12,2022-01-12,245300.0,16.87,0,0,0.0
906289,703931,MFI,16,2027,CLOSED,2024-01-26,2024-07-26,63400.0,22.37,0,0,0.0
906290,703932,MFI,6,2044,CLOSED,2023-04-20,2024-01-20,93000.0,21.02,0,0,0.0
906291,703933,PL,24,2063,CLOSED,2025-11-21,2027-06-21,613400.0,15.71,0,0,0.0
906292,703933,PL,24,2089,CLOSED,2020-06-10,2021-09-10,1175800.0,15.87,0,0,0.0
906293,703934,TWL,18,2103,CLOSED,2024-07-20,2026-01-20,134800.0,13.03,0,0,0.0
906294,703934,EL,2,2062,CLOSED,2024-11-14,2027-11-14,586800.0,10.23,0,0,0.0
906295,703935,MFI,24,2063,ACTIVE,2023-02-16,2024-02-16,11000.0,20.9,36,1,1006.2
906296,703936,TWL,22,2022,CLOSED,2025-12-24,2027-12-24,237800.0,13.4,0,0,0.0
906297,703937,PL,5,2003,ACTIVE,2025-08-10,2026-09-10,1448900.0,14.52,312,10,1134356.69
906298,703937,PL,6,2053,ACTIVE,2018-03-16,2019-03-16,107100.0,14.56,30,1,9528.83
906299,703938,BL,6,2042,ACTIVE,2025-11-23,2029-09-23,1067500.0,16.49,22,1,31036.2
906300,703938,BL,7,2087,CLOSED,2025-05-09,2028-06-09,3260500.0,16.26,0,0,0.0
906301,703939,HL,12,2072,ACTIVE,2024-03-04,2028-01-04,3873400.0,8.65,93,3,293464.67
906302,703940,GL,14,2100,ACTIVE,2022-12-11,2023-09-11,95700.0,7.96,31,1,10916.7
906303,703940,PL,3,2083,ACTIVE,2025-03-25,2026-11-25,1393800.0,13.32,365,12,872898.94
906304,703941,PL,16,2024,CLOSED,2025-04-16,2026-12-16,1141800.0,15.66,0,0,0.0
906305,703941,HL,17,2055,CLOSED,2018-02-11,2022-03-11,3656500.0,9.59,0,0,0.0
906306,703941,PL,18,2040,ACTIVE,2021-05-13,2023-03-13,680200.0,15.99,31,2,70341.35
906307,703942,CL,20,2080,ACTIVE,2025-01-07,2026-02-07,32800.0,16.49,35,1,2734.82
906308,703942,PL,19,2111,CLOSED,2024-08-13,2026-06-13,1063500.0,18.27,0,0,0.0
906309,703943,TWL,2,2105,CLOSED,2019-12-27,2021-11-27,45000.0,12.05,0,0,0.0
906310,703943,GL,1,2049,CLOSED,2025-05-30,2026-01-30,117500.0,8.57,0,0,0.0
906311,703944,EL,14,2082,CLOSED,2018-12-31,2021-01-31,2806000.0,10.63,0,0,0.0
906312,703945,AL,16,2078,ACTIVE,2021-06-06,2025-04-06,687500.0,9.56,28,2,35396.22
906313,703946,BL,8,2114,CLOSED,2023-04-09,2027-02-09,997800.0,18.59,0,0,0.0
906314,703947,GL,9,2046,ACTIVE,2025-07-15,2026-03-15,498900.0,9.24,12,2,127609.62
906315,703947,PL,9,2001,ACTIVE,2024-07-08,2025-08-08,79400.0,16.48,37,1,6619.94
906316,703947,CL,9,2006,CLOSED,2024-08-08,2025-05-08,357100.0,15.65,0,0,0.0
906317,703948,MFI,18,2120,ACTIVE,2019-08-23,2020-06-23,7700.0,19.01,12,1,825.59
906318,703949,MFI,17,2051,CLOSED,2022-12-19,2023-08-19,70000.0,21.11,0,0,0.0
906319,703949,GL,8,2076,ACTIVE,2020-11-16,2021-10-16,1308100.0,8.76,123,4,487824.56
906320,703950,PL,3,2083,ACTIVE,2019-03-01,2020-07-01,173400.0,18.93,10,1,12155.72
906321,703950,TWL,7,2087,CLOSED,2019-12-03,2021-02-03,135000.0,14.74,0,0,0.0
906322,703950,TWL,15,2073,ACTIVE,2025-10-23,2027-09-23,77400.0,15.05,16,1,3846.55
906323,703951,CL,20,2080,CLOSED,2020-06-28,2021-08-28,115800.0,14.23,0,0,0.0
906324,703951,TWL,19,2111,ACTIVE,2018-07-31,2019-09-30,50400.0,11.96,348,11,40181.14
906325,703951,GL,17,2060,ACTIVE,2024-06-12,2025-06-12,1424400.0,8.09,10,1,123135.46
906326,703951,BL,2,2106,ACTIVE,2019-05-05,2022-07-05,4547900.0,16.08,282,9,1293399.15
906327,703952,PL,12,2096,ACTIVE,2023-07-25,2025-01-25,169900.0,14.66,45,1,10444.41
906328,703953,MFI,3,2067,CLOSED,2023-04-12,2023-10-12,56900.0,21.62,0,0,0.0
906329,703953,PL,1,2004,CLOSED,2020-03-06,2021-09-06,74300.0,16.93,0,0,0.0
906330,703954,BL,13,2029,ACTIVE,2022-07-10,2025-12-10,3934600.0,15.79,244,8,941660.86
906331,703954,AL,13,2007,CLOSED,2023-08-25,2027-01-25,501500.0,10.08,0,0,0.0
906332,703955,PL,17,2051,CLOSED,2025-12-16,2027-01-16,335400.0,17.62,0,0,0.0
906333,703955,TWL,17,2060,ACTIVE,2021-06-02,2022-08-02,143700.0,14.04,317,10,105001.93
906334,703956,BL,2,2105,ACTIVE,2025-02-22,2026-07-22,4976800.0,17.25,37,1,327362.14
