COLLECTION_ID,LOAN_ID,BUCKET,AGENT_ID,RECOVERY_STATUS,RECOVERY_AMOUNT,FOLLOWUP_DATE
10269,906961,0-30,3015,PENDING,0.0,2026-02-11
10270,906961,0-30,3015,PARTIAL,10737.92,2026-03-24
10271,906961,30-60,3015,PENDING,0.0,2026-05-04
10272,906961,60-90,3015,PARTIAL,86803.0,2026-06-14
10273,906961,90+,3015,WRITE_OFF,24572.58,2026-07-25
10274,906962,0-30,3052,PENDING,0.0,2026-07-09
10275,906962,30-60,3052,RECOVERED,38836.28,2026-07-25
10276,906965,30-60,3037,PENDING,0.0,2026-07-25
10277,906966,0-30,3003,PENDING,0.0,2025-12-01
10278,906966,0-30,3003,PENDING,0.0,2025-12-22
10279,906966,0-30,3003,PARTIAL,91177.89,2026-01-13
10280,906966,0-30,3003,PENDING,0.0,2026-02-03
10281,906966,0-30,3003,PARTIAL,19816.01,2026-02-25
10282,906966,0-30,3003,PENDING,0.0,2026-03-18
10283,906966,0-30,3003,PARTIAL,154368.7,2026-04-08
10284,906966,0-30,3003,PENDING,0.0,2026-04-30
10285,906966,0-30,3003,PENDING,0.0,2026-05-21
10286,906966,30-60,3003,PENDING,0.0,2026-06-12
10287,906966,60-90,3003,PARTIAL,122305.57,2026-07-03
10288,906966,90+,3003,PENDING,0.0,2026-07-25
10289,906969,30-60,3066,RECOVERED,71862.79,2026-07-25
10290,906970,0-30,3072,RECOVERED,1833.29,2026-07-25
10291,906975,0-30,3017,PENDING,0.0,2026-06-02
10292,906975,30-60,3017,PENDING,0.0,2026-06-28
10293,906975,60-90,3017,PENDING,0.0,2026-07-25
10294,906976,0-30,3054,PENDING,0.0,2025-09-11
10295,906976,0-30,3054,PENDING,0.0,2025-10-07
10296,906976,0-30,3054,PENDING,0.0,2025-11-03
10297,906976,0-30,3054,PENDING,0.0,2025-11-29
10298,906976,0-30,3054,PENDING,0.0,2025-12-25
10299,906976,0-30,3054,PENDING,0.0,2026-01-21
10300,906976,0-30,3054,PARTIAL,42464.28,2026-02-16
10301,906976,0-30,3054,PARTIAL,203509.24,2026-03-15
10302,906976,0-30,3054,PENDING,0.0,2026-04-10
10303,906976,0-30,3054,PENDING,0.0,2026-05-06
10304,906976,30-60,3054,PARTIAL,206631.81,2026-06-02
10305,906976,60-90,3054,PENDING,0.0,2026-06-28
10306,906976,90+,3054,PENDING,0.0,2026-07-25
10307,906980,0-30,3069,PENDING,0.0,2026-01-23
10308,906980,0-30,3069,PENDING,0.0,2026-02-10
10309,906980,0-30,3069,PENDING,0.0,2026-02-28
10310,906980,0-30,3069,PENDING,0.0,2026-03-19
10311,906980,0-30,3069,PENDING,0.0,2026-04-06
10312,906980,0-30,3069,PARTIAL,10079.74,2026-04-24
10313,906980,0-30,3069,PARTIAL,5655.34,2026-05-12
10314,906980,0-30,3069,PENDING,0.0,2026-05-31
10315,906980,30-60,3069,PARTIAL,12810.5,2026-06-18
10316,906980,60-90,3069,PENDING,0.0,2026-07-06
10317,906980,90+,3069,PARTIAL,32413.8,2026-07-25
10318,906988,0-30,3039,PENDING,0.0,2025-12-14
10319,906988,0-30,3039,PENDING,0.0,2026-01-08
10320,906988,0-30,3039,PENDING,0.0,2026-02-02
10321,906988,0-30,3039,PENDING,0.0,2026-02-26
10322,906988,0-30,3039,PENDING,0.0,2026-03-23
10323,906988,0-30,3039,PARTIAL,26119.33,2026-04-17
10324,906988,0-30,3039,PENDING,0.0,2026-05-11
10325,906988,30-60,3039,PARTIAL,26630.11,2026-06-05
10326,906988,60-90,3039,PENDING,0.0,2026-06-30
10327,906988,90+,3039,PENDING,0.0,2026-07-25
10328,906991,0-30,3001,PARTIAL,61518.18,2026-07-25
10329,906992,0-30,3074,PENDING,0.0,2025-10-22
10330,906992,0-30,3074,PENDING,0.0,2025-11-25
10331,906992,0-30,3074,PENDING,0.0,2025-12-30
10332,906992,0-30,3074,PARTIAL,57575.92,2026-02-02
10333,906992,0-30,3074,PARTIAL,135107.93,2026-03-09
10334,906992,0-30,3074,PARTIAL,74997.06,2026-04-12
10335,906992,30-60,3074,PENDING,0.0,2026-05-17
10336,906992,60-90,3074,PENDING,0.0,2026-06-20
10337,906992,90+,3074,PARTIAL,28125.19,2026-07-25
10338,906993,0-30,3055,PENDING,0.0,2026-07-01
10339,906993,30-60,3055,PARTIAL,140.58,2026-07-25
10340,906999,0-30,3050,PARTIAL,57232.13,2026-06-23
10341,906999,0-30,3050,PENDING,0.0,2026-07-04
10342,906999,0-30,3050,PENDING,0.0,2026-07-14
10343,906999,30-60,3050,PENDING,0.0,2026-07-25
10344,907003,0-30,3028,PENDING,0.0,2026-06-03
10345,907003,0-30,3028,PENDING,0.0,2026-06-20
10346,907003,30-60,3028,PENDING,0.0,2026-07-07
10347,907003,60-90,3028,PENDING,0.0,2026-07-25
10348,907012,0-30,3024,PENDING,0.0,2026-06-01
10349,907012,30-60,3024,PARTIAL,75409.37,2026-06-28
10350,907012,60-90,3024,PARTIAL,81517.62,2026-07-25
10351,907014,0-30,3043,PARTIAL,10900.73,2025-11-24
10352,907014,0-30,3043,PENDING,0.0,2025-12-24
10353,907014,0-30,3043,PARTIAL,6875.47,2026-01-24
10354,907014,0-30,3043,PENDING,0.0,2026-02-23
10355,907014,0-30,3043,PENDING,0.0,2026-03-25
10356,907014,0-30,3043,PENDING,0.0,2026-04-25
10357,907014,30-60,3043,PENDING,0.0,2026-05-25
10358,907014,60-90,3043,PENDING,0.0,2026-06-24
10359,907014,90+,3043,PENDING,0.0,2026-07-25
10360,907015,30-60,3080,PENDING,0.0,2026-07-25
10361,907016,0-30,3056,PENDING,0.0,2025-11-19
10362,907016,0-30,3056,PENDING,0.0,2025-12-17
10363,907016,0-30,3056,PARTIAL,352134.82,2026-01-13
10364,907016,0-30,3056,PENDING,0.0,2026-02-10
10365,907016,0-30,3056,PENDING,0.0,2026-03-09
10366,907016,0-30,3056,PENDING,0.0,2026-04-06
10367,907016,0-30,3056,PENDING,0.0,2026-05-03
10368,907016,30-60,3056,PARTIAL,145507.5,2026-05-31
10369,907016,60-90,3056,PENDING,0.0,2026-06-27
10370,907016,90+,3056,PENDING,0.0,2026-07-25
10371,907021,30-60,3037,PENDING,0.0,2026-07-25
10372,907022,0-30,3071,PENDING,0.0,2026-07-09
10373,907022,30-60,3071,PARTIAL,3745.3,2026-07-25
10374,907024,0-30,3048,PENDING,0.0,2026-01-31
10375,907024,0-30,3048,PENDING,0.0,2026-02-17
10376,907024,0-30,3048,PARTIAL,2533.21,2026-03-07
10377,907024,0-30,3048,PARTIAL,13370.56,2026-03-24
10378,907024,0-30,3048,PARTIAL,4642.87,2026-04-11
10379,907024,0-30,3048,PENDING,0.0,2026-04-28
10380,907024,0-30,3048,PARTIAL,21066.42,2026-05-16
10381,907024,0-30,3048,PENDING,0.0,2026-06-02
10382,907024,30-60,3048,PENDING,0.0,2026-06-20
10383,907024,60-90,3048,PENDING,0.0,2026-07-07
10384,907024,90+,3048,WRITE_OFF,5134.98,2026-07-25
10385,907027,30-60,3044,PENDING,0.0,2026-07-25
10386,907029,30-60,3013,PARTIAL,9383.96,2026-07-25
10387,907031,0-30,3020,PARTIAL,274751.79,2025-08-19
10388,907031,0-30,3020,PENDING,0.0,2025-09-12
10389,907031,0-30,3020,PENDING,0.0,2025-10-06
10390,907031,0-30,3020,PENDING,0.0,2025-10-31
10391,907031,0-30,3020,PENDING,0.0,2025-11-24
10392,907031,0-30,3020,PENDING,0.0,2025-12-18
10393,907031,0-30,3020,PENDING,0.0,2026-01-11
10394,907031,0-30,3020,PENDING,0.0,2026-02-05
10395,907031,0-30,3020,PENDING,0.0,2026-03-01
10396,907031,0-30,3020,PENDING,0.0,2026-03-25
10397,907031,0-30,3020,PENDING,0.0,2026-04-18
10398,907031,0-30,3020,PARTIAL,224642.01,2026-05-13
10399,907031,30-60,3020,PENDING,0.0,2026-06-06
10400,907031,60-90,3020,PENDING,0.0,2026-06-30
10401,907031,90+,3020,PENDING,0.0,2026-07-25
10402,907032,0-30,3014,PENDING,0.0,2026-02-05
10403,907032,0-30,3014,PENDING,0.0,2026-03-05
10404,907032,0-30,3014,PENDING,0.0,2026-04-02
10405,907032,0-30,3014,PARTIAL,177630.65,2026-05-01
10406,907032,30-60,3014,PARTIAL,131545.85,2026-05-29
10407,907032,60-90,3014,PENDING,0.0,2026-06-26
10408,907032,90+,3014,PARTIAL,109848.66,2026-07-25
10409,907034,0-30,3074,PENDING,0.0,2025-10-28
10410,907034,0-30,3074,PARTIAL,214073.24,2025-11-18
10411,907034,0-30,3074,PENDING,0.0,2025-12-09
10412,907034,0-30,3074,PENDING,0.0,2025-12-29
10413,907034,0-30,3074,PENDING,0.0,2026-01-19
10414,907034,0-30,3074,PARTIAL,71321.73,2026-02-09
10415,907034,0-30,3074,PARTIAL,60184.13,2026-03-02
10416,907034,0-30,3074,PENDING,0.0,2026-03-22
10417,907034,0-30,3074,PENDING,0.0,2026-04-12
10418,907034,0-30,3074,PENDING,0.0,2026-05-03
10419,907034,0-30,3074,PARTIAL,111066.66,2026-05-23
10420,907034,30-60,3074,PARTIAL,105823.2,2026-06-13
10421,907034,60-90,3074,PARTIAL,34592.87,2026-07-04
10422,907034,90+,3074,PENDING,0.0,2026-07-25
10423,907036,0-30,3034,PENDING,0.0,2026-07-05
10424,907036,30-60,3034,PARTIAL,644.97,2026-07-25
10425,907038,0-30,3006,PARTIAL,310.52,2026-06-28
10426,907038,0-30,3006,PENDING,0.0,2026-07-07
10427,907038,0-30,3006,PARTIAL,347.7,2026-07-16
10428,907038,30-60,3006,RECOVERED,1302.51,2026-07-25
10429,907044,0-30,3043,PARTIAL,114166.23,2026-06-15
10430,907044,0-30,3043,PENDING,0.0,2026-06-28
10431,907044,0-30,3043,PENDING,0.0,2026-07-11
10432,907044,30-60,3043,PENDING,0.0,2026-07-25
10433,907046,30-60,3032,PENDING,0.0,2026-07-25
10434,907054,30-60,3007,PARTIAL,46047.92,2026-06-24
10435,907054,60-90,3007,PENDING,0.0,2026-07-25
10436,907057,0-30,3069,PENDING,0.0,2026-04-02
10437,907057,0-30,3069,PENDING,0.0,2026-04-21
10438,907057,0-30,3069,PARTIAL,2024.65,2026-05-10
10439,907057,0-30,3069,PENDING,0.0,2026-05-29
10440,907057,30-60,3069,PENDING,0.0,2026-06-17
10441,907057,60-90,3069,PENDING,0.0,2026-07-06
10442,907057,90+,3069,PENDING,0.0,2026-07-25
10443,907058,0-30,3025,PENDING,0.0,2025-09-24
10444,907058,0-30,3025,PENDING,0.0,2025-11-14
10445,907058,0-30,3025,PARTIAL,7718.38,2026-01-03
10446,907058,0-30,3025,PENDING,0.0,2026-02-23
10447,907058,30-60,3025,PENDING,0.0,2026-04-14
10448,907058,60-90,3025,PARTIAL,8660.14,2026-06-04
10449,907058,90+,3025,PARTIAL,11821.9,2026-07-25
10450,907061,30-60,3002,PARTIAL,2056.67,2026-07-25
10451,907062,0-30,3063,PARTIAL,12537.04,2025-11-02
10452,907062,0-30,3063,PENDING,0.0,2025-11-24
10453,907062,0-30,3063,PARTIAL,8674.84,2025-12-16
10454,907062,0-30,3063,PARTIAL,13277.15,2026-01-07
10455,907062,0-30,3063,PENDING,0.0,2026-01-29
10456,907062,0-30,3063,PENDING,0.0,2026-02-20
10457,907062,0-30,3063,PARTIAL,11338.34,2026-03-14
10458,907062,0-30,3063,PENDING,0.0,2026-04-05
10459,907062,0-30,3063,PENDING,0.0,2026-04-27
10460,907062,0-30,3063,PARTIAL,7713.4,2026-05-19
10461,907062,30-60,3063,PENDING,0.0,2026-06-10
10462,907062,60-90,3063,PARTIAL,9754.52,2026-07-02
10463,907062,90+,3063,PARTIAL,3972.64,2026-07-25
10464,907064,0-30,3067,PENDING,0.0,2025-08-22
10465,907064,0-30,3067,PARTIAL,37387.45,2025-09-19
10466,907064,0-30,3067,PENDING,0.0,2025-10-17
10467,907064,0-30,3067,PENDING,0.0,2025-11-14
10468,907064,0-30,3067,PARTIAL,15030.39,2025-12-12
10469,907064,0-30,3067,PENDING,0.0,2026-01-09
10470,907064,0-30,3067,PARTIAL,3925.16,2026-02-06
10471,907064,0-30,3067,PENDING,0.0,2026-03-06
10472,907064,0-30,3067,PENDING,0.0,2026-04-03
10473,907064,0-30,3067,PARTIAL,30452.81,2026-05-01
10474,907064,30-60,3067,PENDING,0.0,2026-05-29
10475,907064,60-90,3067,PARTIAL,15455.36,2026-06-26
10476,907064,90+,3067,WRITE_OFF,11095.46,2026-07-25
10477,907068,0-30,3017,PARTIAL,13229.96,2026-07-03
10478,907068,0-30,3017,PENDING,0.0,2026-07-14
10479,907068,30-60,3017,RECOVERED,26649.55,2026-07-25
10480,907073,0-30,3034,PENDING,0.0,2026-07-13
10481,907073,0-30,3034,PENDING,0.0,2026-07-25
10482,907078,30-60,3041,PENDING,0.0,2026-05-02
10483,907078,60-90,3041,PARTIAL,31775.02,2026-06-13
10484,907078,90+,3041,PARTIAL,22654.21,2026-07-25
10485,907079,0-30,3004,PARTIAL,2896.81,2026-01-23
10486,907079,0-30,3004,PENDING,0.0,2026-02-22
10487,907079,0-30,3004,PARTIAL,3365.33,2026-03-25
10488,907079,0-30,3004,PARTIAL,26451.7,2026-04-24
10489,907079,30-60,3004,PARTIAL,26456.15,2026-05-25
10490,907079,60-90,3004,PENDING,0.0,2026-06-24
10491,907079,90+,3004,PENDING,0.0,2026-07-25
10492,907082,0-30,3072,PENDING,0.0,2026-07-15
10493,907082,0-30,3072,PARTIAL,260.47,2026-07-25
10494,907083,0-30,3048,PENDING,0.0,2026-03-02
10495,907083,0-30,3048,PENDING,0.0,2026-03-20
10496,907083,0-30,3048,PENDING,0.0,2026-04-07
10497,907083,0-30,3048,PENDING,0.0,2026-04-25
10498,907083,0-30,3048,PARTIAL,2815.41,2026-05-13
10499,907083,0-30,3048,PENDING,0.0,2026-05-31
10500,907083,30-60,3048,PENDING,0.0,2026-06-18
10501,907083,60-90,3048,PENDING,0.0,2026-07-06
10502,907083,90+,3048,PENDING,0.0,2026-07-25
10503,907084,0-30,3006,PENDING,0.0,2026-04-20
10504,907084,0-30,3006,PENDING,0.0,2026-05-09
10505,907084,0-30,3006,PARTIAL,21059.37,2026-05-28
10506,907084,30-60,3006,PENDING,0.0,2026-06-16
10507,907084,60-90,3006,PARTIAL,3187.54,2026-07-05
10508,907084,90+,3006,PENDING,0.0,2026-07-25
10509,907085,0-30,3011,PENDING,0.0,2026-07-25
10510,907086,0-30,3042,PARTIAL,6175.41,2026-01-30
10511,907086,30-60,3042,PENDING,0.0,2026-03-30
10512,907086,60-90,3042,PENDING,0.0,2026-05-27
10513,907086,90+,3042,PENDING,0.0,2026-07-25
10514,907087,0-30,3072,PARTIAL,19848.98,2026-02-10
10515,907087,0-30,3072,PARTIAL,12119.49,2026-02-28
10516,907087,0-30,3072,PARTIAL,22284.31,2026-03-18
10517,907087,0-30,3072,PENDING,0.0,2026-04-06
10518,907087,0-30,3072,PENDING,0.0,2026-04-24
10519,907087,0-30,3072,PENDING,0.0,2026-05-12
10520,907087,0-30,3072,PENDING,0.0,2026-05-31
10521,907087,30-60,3072,PENDING,0.0,2026-06-18
10522,907087,60-90,3072,PARTIAL,9249.08,2026-07-06
10523,907087,90+,3072,PENDING,0.0,2026-07-25
10524,907093,0-30,3003,PENDING,0.0,2025-12-31
10525,907093,0-30,3003,PENDING,0.0,2026-01-26
10526,907093,0-30,3003,PARTIAL,25532.88,2026-02-21
10527,907093,0-30,3003,PARTIAL,20580.28,2026-03-18
10528,907093,0-30,3003,PENDING,0.0,2026-04-13
10529,907093,0-30,3003,PENDING,0.0,2026-05-09
10530,907093,30-60,3003,PENDING,0.0,2026-06-03
10531,907093,60-90,3003,PENDING,0.0,2026-06-29
10532,907093,90+,3003,WRITE_OFF,7390.66,2026-07-25
10533,907101,30-60,3048,PENDING,0.0,2026-07-25
10534,907110,0-30,3007,PENDING,0.0,2026-07-04
10535,907110,30-60,3007,PENDING,0.0,2026-07-25
10536,907111,0-30,3037,PENDING,0.0,2025-09-09
10537,907111,0-30,3037,PENDING,0.0,2025-10-02
10538,907111,0-30,3037,PENDING,0.0,2025-10-25
10539,907111,0-30,3037,PENDING,0.0,2025-11-16
10540,907111,0-30,3037,PENDING,0.0,2025-12-09
10541,907111,0-30,3037,PENDING,0.0,2026-01-01
10542,907111,0-30,3037,PARTIAL,200268.27,2026-01-24
10543,907111,0-30,3037,PENDING,0.0,2026-02-15
10544,907111,0-30,3037,PARTIAL,235026.77,2026-03-10
10545,907111,0-30,3037,PENDING,0.0,2026-04-02
10546,907111,0-30,3037,PENDING,0.0,2026-04-25
10547,907111,0-30,3037,PENDING,0.0,2026-05-17
10548,907111,30-60,3037,PARTIAL,276822.01,2026-06-09
10549,907111,60-90,3037,PENDING,0.0,2026-07-02
10550,907111,90+,3037,PARTIAL,93359.56,2026-07-25
10551,907112,30-60,3050,PARTIAL,72020.32,2026-05-21
10552,907112,60-90,3050,PENDING,0.0,2026-06-22
10553,907112,90+,3050,WRITE_OFF,18357.61,2026-07-25
10554,907113,30-60,3067,PENDING,0.0,2026-07-25
10555,907114,0-30,3037,PENDING,0.0,2025-11-12
10556,907114,0-30,3037,PENDING,0.0,2025-12-18
10557,907114,0-30,3037,PENDING,0.0,2026-01-24
10558,907114,0-30,3037,PARTIAL,279236.15,2026-03-01
10559,907114,0-30,3037,PENDING,0.0,2026-04-06
10560,907114,30-60,3037,PARTIAL,168017.5,2026-05-13
10561,907114,60-90,3037,PENDING,0.0,2026-06-18
10562,907114,90+,3037,PENDING,0.0,2026-07-25
10563,907115,30-60,3023,PENDING,0.0,2026-07-25
10564,907125,0-30,3039,PENDING,0.0,2026-06-21
10565,907125,0-30,3039,PENDING,0.0,2026-07-08
10566,907125,30-60,3039,PARTIAL,34627.04,2026-07-25
10567,907126,0-30,3042,PENDING,0.0,2026-06-29
10568,907126,30-60,3042,PARTIAL,81029.43,2026-07-25
10569,907132,0-30,3067,PENDING,0.0,2025-09-26
10570,907132,0-30,3067,PENDING,0.0,2025-10-12
10571,907132,0-30,3067,PENDING,0.0,2025-10-28
10572,907132,0-30,3067,PENDING,0.0,2025-11-13
10573,907132,0-30,3067,PENDING,0.0,2025-11-29
10574,907132,0-30,3067,PENDING,0.0,2025-12-15
10575,907132,0-30,3067,PENDING,0.0,2025-12-30
10576,907132,0-30,3067,PENDING,0.0,2026-01-15
10577,907132,0-30,3067,PENDING,0.0,2026-01-31
10578,907132,0-30,3067,PARTIAL,9010.8,2026-02-16
10579,907132,0-30,3067,PENDING,0.0,2026-03-04
10580,907132,0-30,3067,PARTIAL,34757.56,2026-03-20
10581,907132,0-30,3067,PENDING,0.0,2026-04-05
10582,907132,0-30,3067,PENDING,0.0,2026-04-20
10583,907132,0-30,3067,PENDING,0.0,2026-05-06
10584,907132,0-30,3067,PARTIAL,5289.15,2026-05-22
10585,907132,0-30,3067,PENDING,0.0,2026-06-07
10586,907132,30-60,3067,PENDING,0.0,2026-06-23
10587,907132,60-90,3067,PENDING,0.0,2026-07-09
10588,907132,90+,3067,WRITE_OFF,11169.26,2026-07-25
10589,907136,0-30,3056,PENDING,0.0,2025-11-07
10590,907136,0-30,3056,PENDING,0.0,2025-11-27
10591,907136,0-30,3056,PENDING,0.0,2025-12-17
10592,907136,0-30,3056,PENDING,0.0,2026-01-06
10593,907136,0-30,3056,PENDING,0.0,2026-01-26
10594,907136,0-30,3056,PENDING,0.0,2026-02-15
10595,907136,0-30,3056,PENDING,0.0,2026-03-07
10596,907136,0-30,3056,PARTIAL,127514.25,2026-03-27
10597,907136,0-30,3056,PENDING,0.0,2026-04-16
10598,907136,0-30,3056,PARTIAL,102037.24,2026-05-06
10599,907136,0-30,3056,PENDING,0.0,2026-05-26
10600,907136,30-60,3056,PENDING,0.0,2026-06-15
10601,907136,60-90,3056,PENDING,0.0,2026-07-05
10602,907136,90+,3056,PARTIAL,216874.54,2026-07-25
10603,907140,60-90,3010,PENDING,0.0,2026-07-25
10604,907141,0-30,3010,PARTIAL,24207.68,2026-03-25
10605,907141,0-30,3010,PENDING,0.0,2026-04-24
10606,907141,30-60,3010,PENDING,0.0,2026-05-25
10607,907141,60-90,3010,PENDING,0.0,2026-06-24
10608,907141,90+,3010,WRITE_OFF,9260.43,2026-07-25
10609,907145,0-30,3035,PENDING,0.0,2026-01-28
10610,907145,0-30,3035,PENDING,0.0,2026-02-19
10611,907145,0-30,3035,PENDING,0.0,2026-03-13
10612,907145,0-30,3035,PENDING,0.0,2026-04-04
10613,907145,0-30,3035,PARTIAL,244214.33,2026-04-27
10614,907145,0-30,3035,PENDING,0.0,2026-05-19
10615,907145,30-60,3035,PENDING,0.0,2026-06-10
10616,907145,60-90,3035,PENDING,0.0,2026-07-02
10617,907145,90+,3035,PARTIAL,49828.44,2026-07-25
10618,907147,30-60,3080,PENDING,0.0,2026-07-25
10619,907148,0-30,3004,RECOVERED,22622.54,2026-07-25
10620,907149,30-60,3033,PENDING,0.0,2026-07-25
10621,907151,60-90,3050,PARTIAL,29389.5,2026-04-28
10622,907151,90+,3050,PENDING,0.0,2026-07-25
10623,907154,0-30,3019,PARTIAL,2137.85,2025-12-15
10624,907154,0-30,3019,PENDING,0.0,2026-01-21
10625,907154,0-30,3019,PENDING,0.0,2026-02-27
10626,907154,0-30,3019,PENDING,0.0,2026-04-05
10627,907154,30-60,3019,PENDING,0.0,2026-05-12
10628,907154,60-90,3019,PENDING,0.0,2026-06-18
10629,907154,90+,3019,WRITE_OFF,3900.0,2026-07-25
10630,907155,0-30,3032,PENDING,0.0,2025-10-10
10631,907155,0-30,3032,PARTIAL,19785.18,2025-11-11
10632,907155,0-30,3032,PARTIAL,15759.04,2025-12-13
10633,907155,0-30,3032,PENDING,0.0,2026-01-14
10634,907155,0-30,3032,PENDING,0.0,2026-02-15
10635,907155,0-30,3032,PENDING,0.0,2026-03-19
10636,907155,0-30,3032,PENDING,0.0,2026-04-20
10637,907155,30-60,3032,PARTIAL,25017.16,2026-05-22
10638,907155,60-90,3032,PENDING,0.0,2026-06-23
10639,907155,90+,3032,WRITE_OFF,10007.22,2026-07-25
10640,907156,0-30,3071,PENDING,0.0,2025-11-30
10641,907156,0-30,3071,PENDING,0.0,2025-12-24
10642,907156,0-30,3071,PENDING,0.0,2026-01-16
10643,907156,0-30,3071,PENDING,0.0,2026-02-09
10644,907156,0-30,3071,PARTIAL,269319.67,2026-03-05
10645,907156,0-30,3071,PARTIAL,254851.66,2026-03-28
10646,907156,0-30,3071,PENDING,0.0,2026-04-21
10647,907156,0-30,3071,PENDING,0.0,2026-05-15
10648,907156,30-60,3071,PARTIAL,135175.47,2026-06-07
10649,907156,60-90,3071,PENDING,0.0,2026-07-01
10650,907156,90+,3071,PARTIAL,175340.02,2026-07-25
10651,907159,0-30,3013,PENDING,0.0,2026-06-29
10652,907159,0-30,3013,PENDING,0.0,2026-07-12
10653,907159,30-60,3013,PENDING,0.0,2026-07-25
10654,907163,0-30,3078,PENDING,0.0,2026-05-17
10655,907163,30-60,3078,PENDING,0.0,2026-06-09
10656,907163,60-90,3078,PARTIAL,34825.6,2026-07-02
10657,907163,90+,3078,WRITE_OFF,308.7,2026-07-25
10658,907167,0-30,3018,PENDING,0.0,2026-07-02
10659,907167,30-60,3018,PARTIAL,260.34,2026-07-25
10660,907168,30-60,3068,PENDING,0.0,2026-04-22
10661,907168,60-90,3068,PARTIAL,15753.85,2026-06-08
10662,907168,90+,3068,PENDING,0.0,2026-07-25
10663,907171,0-30,3049,PENDING,0.0,2026-02-07
10664,907171,0-30,3049,PENDING,0.0,2026-03-03
10665,907171,0-30,3049,PARTIAL,26079.66,2026-03-27
10666,907171,0-30,3049,PENDING,0.0,2026-04-20
10667,907171,0-30,3049,PENDING,0.0,2026-05-14
10668,907171,30-60,3049,PARTIAL,7952.65,2026-06-07
10669,907171,60-90,3049,PENDING,0.0,2026-07-01
10670,907171,90+,3049,PENDING,0.0,2026-07-25
10671,907172,0-30,3064,PENDING,0.0,2025-09-19
10672,907172,0-30,3064,PARTIAL,22759.19,2025-10-28
10673,907172,0-30,3064,PENDING,0.0,2025-12-05
10674,907172,0-30,3064,PENDING,0.0,2026-01-13
10675,907172,0-30,3064,PENDING,0.0,2026-02-20
10676,907172,0-30,3064,PARTIAL,38830.36,2026-03-31
10677,907172,30-60,3064,PARTIAL,20171.86,2026-05-08
10678,907172,60-90,3064,PENDING,0.0,2026-06-16
10679,907172,90+,3064,WRITE_OFF,2841.33,2026-07-25
10680,907174,30-60,3059,PENDING,0.0,2026-07-25
10681,907178,30-60,3008,RECOVERED,22647.55,2026-07-25
10682,907189,0-30,3075,PENDING,0.0,2026-01-24
10683,907189,0-30,3075,PARTIAL,43264.67,2026-02-16
10684,907189,0-30,3075,PENDING,0.0,2026-03-11
10685,907189,0-30,3075,PENDING,0.0,2026-04-02
10686,907189,0-30,3075,PENDING,0.0,2026-04-25
10687,907189,0-30,3075,PENDING,0.0,2026-05-18
10688,907189,30-60,3075,PENDING,0.0,2026-06-09
10689,907189,60-90,3075,PARTIAL,41649.2,2026-07-02
10690,907189,90+,3075,PARTIAL,16627.14,2026-07-25
10691,907191,30-60,3010,PENDING,0.0,2026-07-25
10692,907210,30-60,3012,PARTIAL,70916.63,2026-07-25
10693,907211,0-30,3079,PARTIAL,2700.42,2026-07-25
10694,907213,0-30,3042,PENDING,0.0,2026-07-07
10695,907213,30-60,3042,PENDING,0.0,2026-07-25
10696,907216,0-30,3044,PENDING,0.0,2026-05-08
10697,907216,0-30,3044,PENDING,0.0,2026-05-21
10698,907216,0-30,3044,PARTIAL,236219.66,2026-06-03
10699,907216,0-30,3044,PARTIAL,224722.07,2026-06-16
10700,907216,0-30,3044,PENDING,0.0,2026-06-29
10701,907216,30-60,3044,PENDING,0.0,2026-07-12
10702,907216,60-90,3044,PARTIAL,228721.47,2026-07-25
10703,907217,0-30,3019,PARTIAL,1427.46,2026-06-19
10704,907217,0-30,3019,PARTIAL,1041.14,2026-07-07
10705,907217,30-60,3019,PENDING,0.0,2026-07-25
10706,907218,0-30,3003,PENDING,0.0,2025-10-11
10707,907218,0-30,3003,PENDING,0.0,2025-10-31
10708,907218,0-30,3003,PENDING,0.0,2025-11-21
10709,907218,0-30,3003,PENDING,0.0,2025-12-11
10710,907218,0-30,3003,PENDING,0.0,2026-01-01
10711,907218,0-30,3003,PENDING,0.0,2026-01-21
10712,907218,0-30,3003,PARTIAL,146365.28,2026-02-11
10713,907218,0-30,3003,PARTIAL,220892.73,2026-03-03
10714,907218,0-30,3003,PENDING,0.0,2026-03-24
10715,907218,0-30,3003,PENDING,0.0,2026-04-13
10716,907218,0-30,3003,PENDING,0.0,2026-05-04
10717,907218,0-30,3003,PARTIAL,265568.61,2026-05-24
10718,907218,30-60,3003,PENDING,0.0,2026-06-14
10719,907218,60-90,3003,PENDING,0.0,2026-07-04
10720,907218,90+,3003,PENDING,0.0,2026-07-25
10721,907221,0-30,3029,PENDING,0.0,2025-08-18
10722,907221,0-30,3029,PENDING,0.0,2025-09-11
10723,907221,0-30,3029,PARTIAL,29467.86,2025-10-06
10724,907221,0-30,3029,PENDING,0.0,2025-10-30
10725,907221,0-30,3029,PENDING,0.0,2025-11-23
10726,907221,0-30,3029,PARTIAL,68969.24,2025-12-18
10727,907221,0-30,3029,PENDING,0.0,2026-01-11
10728,907221,0-30,3029,PENDING,0.0,2026-02-04
10729,907221,0-30,3029,PENDING,0.0,2026-03-01
10730,907221,0-30,3029,PENDING,0.0,2026-03-25
10731,907221,0-30,3029,PENDING,0.0,2026-04-18
10732,907221,0-30,3029,PARTIAL,94440.02,2026-05-13
10733,907221,30-60,3029,PENDING,0.0,2026-06-06
